대지위치,세대수,가구수,노후화
서울특별시 강남구 세곡동 525,18,0,14
서울특별시 강남구 논현동 95-5,0,0,1
서울특별시 강남구 논현동 189-12,0,0,1
서울특별시 강남구 신사동 551-23,0,0,1
서울특별시 강남구 논현동 12-1,0,0,33
서울특별시 강남구 역삼동 681-40,0,1,37
서울특별시 강남구 개포동 1225-2,0,5,36
서울특별시 강남구 논현동 111-19,0,1,32
서울특별시 강남구 대치동 909-10,0,7,29
서울특별시 강남구 역삼동 799-19,0,0,41
서울특별시 강남구 논현동 80-16,0,0,41
서울특별시 강남구 논현동 8-4,0,1,35
서울특별시 강남구 역삼동 826-14,0,0,29
서울특별시 강남구 논현동 96-15,0,1,29
서울특별시 강남구 도곡동 450-4,0,0,32
서울특별시 강남구 세곡동 465-19,0,0,56
서울특별시 강남구 삼성동 76-20,0,1,39
서울특별시 강남구 삼성동 159,0,0,36
서울특별시 강남구 역삼동 699-1,0,1,32
서울특별시 강남구 역삼동 780-4,0,7,28
서울특별시 강남구 역삼동 784-17,0,1,33
서울특별시 강남구 삼성동 71-9,0,0,26
서울특별시 강남구 대치동 903-20,0,9,31
서울특별시 강남구 대치동 923-15,0,1,28
서울특별시 강남구 개포동 1184-3,0,0,35
서울특별시 강남구 신사동 610-1,0,0,40
서울특별시 강남구 삼성동 70-2,0,1,37
서울특별시 강남구 대치동 50-45,0,0,41
서울특별시 강남구 일원동 619,0,0,36
서울특별시 강남구 개포동 1188-3,8,0,24
서울특별시 강남구 대치동 926-2,9,0,23
서울특별시 강남구 논현동 150-15,8,0,22
서울특별시 강남구 일원동 622-13,6,0,39
서울특별시 강남구 대치동 967-2,0,0,29
서울특별시 강남구 일원동 625,0,1,38
서울특별시 강남구 대치동 939,0,0,32
서울특별시 강남구 대치동 895-1,0,0,18
서울특별시 강남구 삼성동 150-24,0,1,38
서울특별시 강남구 청담동 7-18,0,0,45
서울특별시 강남구 역삼동 614-17,0,1,28
서울특별시 강남구 개포동 1171-10,7,0,12
서울특별시 강남구 역삼동 690-10,9,0,12
서울특별시 강남구 개포동 1195-3,14,0,7
서울특별시 강남구 논현동 88-7,0,0,6
서울특별시 강남구 논현동 187-7,20,0,6
서울특별시 강남구 역삼동 831-42,0,0,42
서울특별시 강남구 자곡동 237-5,0,1,38
서울특별시 강남구 일원동 685-13,0,1,37
서울특별시 강남구 삼성동 62-14,0,1,42
서울특별시 강남구 논현동 234-26,0,0,18
서울특별시 강남구 삼성동 149-8,0,8,30
서울특별시 강남구 역삼동 792-6,0,0,36
서울특별시 강남구 압구정동 230-8,0,1,56
서울특별시 강남구 역삼동 667-4,0,0,35
서울특별시 강남구 청담동 11-33,0,13,31
서울특별시 강남구 논현동 219-5,0,11,27
서울특별시 강남구 삼성동 34-19,0,0,34
서울특별시 강남구 역삼동 736-49,0,0,27
서울특별시 강남구 일원동 681-16,0,1,38
서울특별시 강남구 논현동 74-13,0,0,33
서울특별시 강남구 삼성동 297-1,0,0,44
서울특별시 강남구 역삼동 651-12,0,0,39
서울특별시 강남구 신사동 645-14,0,14,29
서울특별시 강남구 역삼동 702,0,0,39
서울특별시 강남구 역삼동 778-14,0,13,29
서울특별시 강남구 개포동 1219-5,0,1,34
서울특별시 강남구 도곡동 518-9,0,0,34
서울특별시 강남구 삼성동 85-19,0,1,40
서울특별시 강남구 도곡동 180-14,0,0,18
서울특별시 강남구 청담동 122-9,0,0,48
서울특별시 강남구 신사동 657-23,0,0,23
서울특별시 강남구 논현동 231-9,0,0,19
서울특별시 강남구 논현동 167-23,0,0,1
서울특별시 강남구 자곡동 602,76,0,11
서울특별시 강남구 개포동 1196-9,7,0,10
서울특별시 강남구 율현동 365,39,0,10
서울특별시 강남구 일원동 742,0,0,4
서울특별시 강남구 논현동 268-6,8,0,9
서울특별시 강남구 대치동 1027,0,0,10
서울특별시 강남구 논현동 31-1,0,0,0
서울특별시 강남구 신사동 502-6,0,0,14
서울특별시 강남구 개포동 1239-4,0,0,9
서울특별시 강남구 신사동 643-11,0,0,36
서울특별시 강남구 역삼동 725-65,0,0,50
서울특별시 강남구 도곡동 411-18,0,0,34
서울특별시 강남구 역삼동 721-25,0,0,21
서울특별시 강남구 논현동 8-8,0,0,34
서울특별시 강남구 신사동 665-1,0,0,31
서울특별시 강남구 도곡동 552-14,0,0,41
서울특별시 강남구 신사동 583-3,0,0,21
서울특별시 강남구 신사동 518-13,0,16,24
서울특별시 강남구 신사동 519-27,0,0,28
서울특별시 강남구 역삼동 777-44,11,0,24
서울특별시 강남구 대치동 606-1,0,0,38
서울특별시 강남구 역삼동 835-33,16,0,28
서울특별시 강남구 대치동 904-8,7,0,17
서울특별시 강남구 논현동 150-11,12,0,43
서울특별시 강남구 삼성동 143-3,0,0,21
서울특별시 강남구 역삼동 755-1,64,0,19
서울특별시 강남구 개포동 649,120,0,41
서울특별시 강남구 개포동 651-1,148,0,4
서울특별시 강남구 도곡동 91-5,88,0,24
서울특별시 강남구 대치동 893,86,0,23
서울특별시 강남구 수서동 747,57,0,28
서울특별시 강남구 압구정동 456,56,0,46
서울특별시 강남구 논현동 131-13,0,0,23
서울특별시 강남구 신사동 506,0,0,35
서울특별시 강남구 논현동 217-25,0,0,36
서울특별시 강남구 역삼동 777-4,0,9,27
서울특별시 강남구 역삼동 722-7,0,1,32
서울특별시 강남구 논현동 273-16,0,0,41
서울특별시 강남구 삼성동 109-5,0,0,29
서울특별시 강남구 개포동 1173-10,0,1,37
서울특별시 강남구 역삼동 631-13,0,0,31
서울특별시 강남구 도곡동 955-18,0,1,35
서울특별시 강남구 역삼동 638-5,0,1,39
서울특별시 강남구 대치동 602,54,0,35
서울특별시 강남구 역삼동 674-2,12,0,45
서울특별시 강남구 도곡동 412-1,0,0,28
서울특별시 강남구 논현동 155-3,13,0,21
서울특별시 강남구 신사동 651-24,0,0,17
서울특별시 강남구 신사동 607-3,0,1,29
서울특별시 강남구 율현동 309-17,0,1,37
서울특별시 강남구 삼성동 36-23,0,8,28
서울특별시 강남구 대치동 992-4,0,0,35
서울특별시 강남구 역삼동 659-14,0,3,27
서울특별시 강남구 일원동 671-10,0,1,38
서울특별시 강남구 논현동 98-12,0,0,39
서울특별시 강남구 논현동 124-13,0,9,29
서울특별시 강남구 삼성동 71-14,0,0,39
서울특별시 강남구 대치동 941-17,0,0,33
서울특별시 강남구 삼성동 151-7,0,0,25
서울특별시 강남구 신사동 600-2,0,0,20
서울특별시 강남구 신사동 626-68,0,0,11
서울특별시 강남구 역삼동 624-17,0,0,15
서울특별시 강남구 일원동 732-4,0,0,15
서울특별시 강남구 논현동 12,0,1,29
서울특별시 강남구 대치동 899-16,1,1,21
서울특별시 강남구 논현동 11-8,0,8,33
서울특별시 강남구 논현동 158-32,0,4,33
서울특별시 강남구 자곡동 459-5,0,1,32
서울특별시 강남구 역삼동 831-26,0,0,47
서울특별시 강남구 신사동 666-8,0,0,42
서울특별시 강남구 논현동 263-21,0,0,36
서울특별시 강남구 대치동 316,210,0,46
서울특별시 강남구 도곡동 895-8,90,0,37
서울특별시 강남구 대치동 958-11,8,0,21
서울특별시 강남구 역삼동 787-16,0,0,22
서울특별시 강남구 일원동 643-4,0,3,35
서울특별시 강남구 역삼동 693-35,0,1,35
서울특별시 강남구 삼성동 127-9,0,0,40
서울특별시 강남구 논현동 131-5,0,1,47
서울특별시 강남구 논현동 111-11,0,1,34
서울특별시 강남구 도곡동 947-30,0,0,34
서울특별시 강남구 일원동 632-4,0,1,38
서울특별시 강남구 일원동 642-15,0,1,38
서울특별시 강남구 역삼동 811-14,0,1,35
서울특별시 강남구 신사동 655-6,0,0,34
서울특별시 강남구 역삼동 622-21,0,9,23
서울특별시 강남구 역삼동 692-20,0,1,44
서울특별시 강남구 역삼동 622-8,0,0,47
서울특별시 강남구 신사동 647-11,0,0,50
서울특별시 강남구 신사동 617,0,0,42
서울특별시 강남구 대치동 922-11,0,4,23
서울특별시 강남구 삼성동 121-24,0,1,28
서울특별시 강남구 삼성동 141-28,0,0,30
서울특별시 강남구 역삼동 607-20,0,0,34
서울특별시 강남구 삼성동 150-12,0,0,14
서울특별시 강남구 삼성동 123-38,0,0,14
서울특별시 강남구 개포동 183-1,0,0,14
서울특별시 강남구 대치동 962-21,0,0,14
서울특별시 강남구 역삼동 688,0,0,13
서울특별시 강남구 신사동 594-25,0,4,13
서울특별시 강남구 개포동 1169-10,12,0,24
서울특별시 강남구 역삼동 823-3,0,0,21
서울특별시 강남구 역삼동 777-42,9,0,23
서울특별시 강남구 도곡동 948-2,6,0,27
서울특별시 강남구 삼성동 44-31,0,0,12
서울특별시 강남구 신사동 561-11,0,0,12
서울특별시 강남구 신사동 587-21,0,0,8
서울특별시 강남구 논현동 214-9,0,0,28
서울특별시 강남구 청담동 35-6,1,1,22
서울특별시 강남구 청담동 84-7,0,0,38
서울특별시 강남구 신사동 648-25,0,0,18
서울특별시 강남구 대치동 961-13,0,0,42
서울특별시 강남구 개포동 1255-5,7,0,22
서울특별시 강남구 도곡동 193-62,8,0,31
서울특별시 강남구 역삼동 792-49,12,0,23
서울특별시 강남구 개포동 655-2,54,0,37
서울특별시 강남구 청담동 26-26,0,10,30
서울특별시 강남구 개포동 1178-7,0,1,34
서울특별시 강남구 신사동 637-1,0,0,29
서울특별시 강남구 역삼동 622-22,0,9,21
서울특별시 강남구 신사동 535,0,0,2
서울특별시 강남구 개포동 1231-4,0,0,36
서울특별시 강남구 역삼동 823-35,0,0,33
서울특별시 강남구 삼성동 77-21,0,0,45
서울특별시 강남구 대치동 989-4,0,0,42
서울특별시 강남구 도곡동 959-8,0,1,25
서울특별시 강남구 세곡동 366-1,1,1,19
서울특별시 강남구 신사동 557-9,0,0,1
서울특별시 강남구 역삼동 672,0,5,24
서울특별시 강남구 역삼동 704-11,0,8,29
서울특별시 강남구 논현동 274-9,0,0,22
서울특별시 강남구 청담동 19-5,0,1,36
서울특별시 강남구 신사동 534-8,0,3,30
서울특별시 강남구 청담동 20-30,0,0,7
서울특별시 강남구 역삼동 702-1,0,0,7
서울특별시 강남구 논현동 109-8,0,3,7
서울특별시 강남구 삼성동 71-2,0,0,7
서울특별시 강남구 신사동 590-5,0,1,50
서울특별시 강남구 신사동 559-13,0,1,42
서울특별시 강남구 논현동 165-16,0,0,21
서울특별시 강남구 청담동 1-13,0,0,19
서울특별시 강남구 대치동 935-33,0,0,19
서울특별시 강남구 논현동 150-13,0,4,23
서울특별시 강남구 청담동 40-32,0,0,40
서울특별시 강남구 대치동 903-10,0,0,23
서울특별시 강남구 삼성동 37-8,0,0,34
서울특별시 강남구 역삼동 696-17,0,0,34
서울특별시 강남구 수서동 173,0,0,31
서울특별시 강남구 삼성동 94-19,3,0,40
서울특별시 강남구 논현동 160-10,8,0,33
서울특별시 강남구 역삼동 735-41,0,0,19
서울특별시 강남구 일원동 635-19,3,0,39
서울특별시 강남구 신사동 648-23,0,0,6
서울특별시 강남구 신사동 631-28,0,0,6
서울특별시 강남구 율현동 309-15,0,6,6
서울특별시 강남구 논현동 65-12,0,0,6
서울특별시 강남구 논현동 176-4,6,0,41
서울특별시 강남구 대치동 970,3,0,22
서울특별시 강남구 역삼동 835-67,0,0,22
서울특별시 강남구 개포동 12-2,0,0,21
서울특별시 강남구 개포동 185,0,0,42
서울특별시 강남구 압구정동 436,96,0,43
서울특별시 강남구 삼성동 169-13,0,0,33
서울특별시 강남구 논현동 149-5,0,1,33
서울특별시 강남구 청담동 63-26,0,0,32
서울특별시 강남구 대치동 931-1,0,3,29
서울특별시 강남구 개포동 1194-3,0,1,34
서울특별시 강남구 역삼동 644-6,19,0,23
서울특별시 강남구 신사동 585-5,0,0,33
서울특별시 강남구 역삼동 653-4,0,0,1
서울특별시 강남구 논현동 50-5,0,0,31
서울특별시 강남구 논현동 217-9,0,4,29
서울특별시 강남구 논현동 16-48,0,0,49
서울특별시 강남구 율현동 325-7,0,1,38
서울특별시 강남구 대치동 912-20,0,0,0
서울특별시 강남구 청담동 1,0,0,0
서울특별시 강남구 논현동 200-7,0,0,17
서울특별시 강남구 역삼동 837,0,0,15
서울특별시 강남구 삼성동 41-27,0,0,36
서울특별시 강남구 청담동 82-1,0,0,6
서울특별시 강남구 삼성동 148-13,0,0,11
서울특별시 강남구 삼성동 67-21,0,1,5
서울특별시 강남구 논현동 242-20,0,0,5
서울특별시 강남구 논현동 52-3,0,0,5
서울특별시 강남구 개포동 153,0,0,5
서울특별시 강남구 삼성동 127-13,0,0,10
서울특별시 강남구 역삼동 799-4,0,0,15
서울특별시 강남구 대치동 945-28,0,0,14
서울특별시 강남구 삼성동 65-5,0,0,4
서울특별시 강남구 논현동 6,0,0,4
서울특별시 강남구 대치동 1000,0,0,3
서울특별시 강남구 삼성동 144-24,0,0,21
서울특별시 강남구 대치동 999-2,0,0,41
서울특별시 강남구 신사동 628-10,0,1,27
서울특별시 강남구 대치동 891-34,0,0,20
서울특별시 강남구 자곡동 271-21,0,0,47
서울특별시 강남구 삼성동 10,0,1,21
서울특별시 강남구 논현동 164-16,0,0,33
서울특별시 강남구 대치동 930-9,0,9,30
서울특별시 강남구 세곡동 168-8,0,1,40
서울특별시 강남구 논현동 31-4,0,1,50
서울특별시 강남구 신사동 624-10,0,9,30
서울특별시 강남구 도곡동 938-10,0,0,47
서울특별시 강남구 대치동 987,0,0,39
서울특별시 강남구 역삼동 626-5,0,6,34
서울특별시 강남구 도곡동 951-23,0,16,30
서울특별시 강남구 율현동 309-2,1,1,21
서울특별시 강남구 신사동 521-10,0,0,31
서울특별시 강남구 역삼동 672-7,0,11,23
서울특별시 강남구 신사동 664-18,0,0,52
서울특별시 강남구 논현동 132-22,0,0,20
서울특별시 강남구 도곡동 959-1,0,1,27
서울특별시 강남구 삼성동 140-28,0,0,32
서울특별시 강남구 논현동 124-34,0,11,28
서울특별시 강남구 논현동 213-32,0,0,35
서울특별시 강남구 청담동 78-8,0,0,23
서울특별시 강남구 논현동 139-21,0,7,23
서울특별시 강남구 역삼동 683-17,0,0,41
서울특별시 강남구 역삼동 721-37,0,0,22
서울특별시 강남구 역삼동 625-12,0,0,36
서울특별시 강남구 도곡동 942-3,0,0,21
서울특별시 강남구 신사동 650-11,0,0,48
서울특별시 강남구 역삼동 673-33,0,0,23
서울특별시 강남구 논현동 73-11,0,1,35
서울특별시 강남구 논현동 65,0,1,51
서울특별시 강남구 개포동 183-1,0,0,19
서울특별시 강남구 역삼동 705-16,0,0,38
서울특별시 강남구 개포동 170-14,0,3,32
서울특별시 강남구 대치동 975-18,0,7,27
서울특별시 강남구 신사동 523-39,0,12,25
서울특별시 강남구 대치동 1007,0,0,18
서울특별시 강남구 삼성동 122-27,0,12,32
서울특별시 강남구 삼성동 152-62,0,0,34
서울특별시 강남구 도곡동 552-22,0,0,22
서울특별시 강남구 신사동 569-8,0,0,28
서울특별시 강남구 청담동 62-39,0,0,35
서울특별시 강남구 역삼동 782-53,0,9,33
서울특별시 강남구 청담동 90-20,0,0,20
서울특별시 강남구 자곡동 235-10,0,1,38
서울특별시 강남구 역삼동 696-35,0,0,22
서울특별시 강남구 역삼동 836-68,0,1,22
서울특별시 강남구 논현동 224-10,0,0,19
서울특별시 강남구 역삼동 700-30,0,1,27
서울특별시 강남구 신사동 661-14,0,0,35
서울특별시 강남구 신사동 543-3,0,1,31
서울특별시 강남구 역삼동 686-10,0,0,21
