대지위치,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률(%),구조,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),노후화,위도,경도
서울특별시 강남구 역삼동 685-11번지,211.9,125.42,59.19,482.77,176.96,7,0,14,10.0,3,1,0,0,0,0.0,482.77,29,37.5077968,127.0426657
서울특별시 강남구 역삼동 694-24번지,211.1,126.51,59.93,428.0,150.02,7,0,6,12.3,3,1,0,0,0,0.0,428.0,24,37.5071172,127.0462463
서울특별시 강남구 역삼동 694-25번지,506.7,253.02,49.93,1622.68,270.86,7,0,0,20.8,6,1,1,0,0,0.0,1622.68,20,37.507025,127.0463954
서울특별시 강남구 역삼동 694-29번지,633.7,308.73,48.72,1941.62,257.03,7,0,0,21.6,6,1,0,0,0,0.0,1941.62,37,37.5072718,127.0462819
서울특별시 강남구 역삼동 694-30번지,291.1,143.82,49.41,937.32,245.4,7,0,1,22.05,6,1,1,0,0,0.0,937.32,7,37.5073847,127.0460982
서울특별시 강남구 역삼동 694-34번지,252.2,123.01,48.77,591.62,164.16,7,0,0,13.2,4,1,0,0,0,0.0,591.62,34,37.50759170000001,127.0457613
서울특별시 강남구 역삼동 694-35번지,321.7,155.44,48.32,1229.28,249.59,7,0,0,20.2,6,2,1,0,0,0.0,1229.28,8,37.50767889999999,127.0456194
서울특별시 강남구 역삼동 653-6번지,553.0,297.3201,53.76,1709.4436,248.33,7,0,0,20.8,6,1,1,0,0,0.0,1709.4436,1,37.5081093,127.0375244
서울특별시 강남구 역삼동 663-14번지,208.7,118.0,56.54,411.27,162.52,7,0,9,10.2,3,1,0,0,0,0.0,411.27,29,37.50596660000001,127.0395505
서울특별시 강남구 역삼동 663-15번지,487.7,238.95,49.0,1529.18,245.73,7,0,1,17.9,6,1,0,0,0,0.0,1529.18,33,37.5061284,127.0396838
서울특별시 강남구 역삼동 663-16번지,209.8,1113.4,54.15,416.27,148.22,7,0,7,10.2,3,1,0,0,0,0.0,416.27,28,37.5060077,127.0397231
서울특별시 강남구 역삼동 663-18번지,270.9,162.15,59.86,818.94,239.15,7,0,0,15.6,5,1,0,0,0,0.0,818.94,23,37.5060651,127.0399335
서울특별시 강남구 역삼동 663-21번지,169.6,101.21,59.68,326.25,192.36,7,7,0,10.2,4,0,0,0,0,0.0,326.25,24,37.5055655,127.0386527
서울특별시 강남구 역삼동 663-22번지,237.8,142.54,59.94,535.44,165.22,7,0,14,10.1,3,1,0,0,0,0.0,535.44,30,37.5054606,127.0387112
서울특별시 강남구 역삼동 663-23번지,185.1,90.24,48.75,299.76,116.43,7,0,8,9.2,3,1,0,0,0,0.0,299.76,28,37.5056306,127.038828
서울특별시 강남구 역삼동 663-24번지,254.9,152.73,59.92,675.39,264.96,7,0,10,12.0,5,0,0,0,0,0.0,675.39,25,37.5055163,127.0388814
서울특별시 강남구 역삼동 663-25번지,384.2,228.23,59.4,717.5,174.73,5,0,0,14.0,4,1,0,0,0,0.0,717.5,28,37.5056118,127.0390209
서울특별시 강남구 역삼동 663-26번지,392.8,234.09,59.6,906.29,230.73,7,10,0,14.1,5,0,1,0,0,0.0,906.29,21,37.5056575,127.0391735
서울특별시 강남구 역삼동 663-27번지,378.6,185.72,49.05,659.4,127.65,7,0,10,9.6,3,1,0,0,0,0.0,659.4,34,37.5057019,127.039326
서울특별시 강남구 역삼동 663-28번지,394.9,185.44,46.96,653.32,121.59,7,0,0,10.2,3,1,0,0,0,0.0,653.32,34,37.505748,127.0394786
서울특별시 강남구 역삼동 625-8번지,0.0,140.6,0.0,280.7,0.0,2,0,1,0.0,2,1,0,0,0,0.0,280.7,39,37.5038701,127.0318522
서울특별시 강남구 역삼동 625-9번지,516.4,192.23,37.23,530.52,68.83,7,0,1,9.25,2,1,0,0,0,0.0,530.52,24,37.503087,127.0318931
서울특별시 강남구 역삼동 625-10번지,533.6,266.09,49.87,1283.65,91.0,7,0,8,8.55,2,2,1,0,0,0.0,1283.65,14,37.5031451,127.0320848
서울특별시 강남구 역삼동 625-11번지,533.6,182.46,34.19,328.97,51.1,2,0,1,8.95,2,1,0,0,0,0.0,328.97,35,37.50319460000001,127.032251
서울특별시 강남구 역삼동 625-12번지,602.9,200.77,33.3,323.75,48.41,7,0,0,9.14,2,1,0,0,0,0.0,323.75,36,37.50355,127.0323135
서울특별시 강남구 역삼동 625-15번지,266.85,130.38,48.86,391.5,95.15,7,0,9,11.73,2,1,0,0,0,0.0,391.5,14,37.5032468,127.0324259
서울특별시 강남구 역삼동 625-16번지,533.6,182.46,34.19,328.97,51.1,2,0,1,8.95,2,1,0,0,0,0.0,328.97,35,37.5032237,127.0323484
서울특별시 강남구 역삼동 625-20번지,549.2,256.444,46.69,1550.967,90.19,7,0,0,10.4,2,3,1,0,0,0.0,1550.967,1,37.5034083,127.0318656
서울특별시 강남구 역삼동 625-32번지,266.84,129.36,48.4785,391.5,95.1544,7,0,9,11.75,2,1,0,0,0,0.0,391.5,14,37.5032759,127.0325233
서울특별시 강남구 역삼동 626번지,0.0,142.13,0.0,257.8,0.0,2,0,0,0.0,2,1,0,0,0,0.0,257.8,45,37.5046077,127.0321242
서울특별시 강남구 역삼동 638-10번지,159.2,94.9,59.61,385.73,197.55,7,7,0,11.75,4,1,0,0,0,0.0,385.73,25,37.502201,127.0334057
서울특별시 강남구 역삼동 638-11번지,182.7,109.46,59.91,360.28,150.22,7,0,12,0.0,3,1,0,0,0,0.0,360.28,30,37.5021467,127.033227
서울특별시 강남구 역삼동 638-12번지,222.0,122.126,55.0117,590.574,199.7338,7,0,0,16.95,5,1,1,0,0,0.0,590.574,2,37.5021087,127.0330625
서울특별시 강남구 역삼동 781-18번지,246.6,145.38,58.95,491.85,199.45,7,15,0,18.6,6,0,1,0,0,0.0,491.85,7,37.4950388,127.0424553
서울특별시 강남구 역삼동 781-20번지,238.5,143.05,59.98,594.55,218.69,7,7,0,12.65,4,1,0,0,0,0.0,594.55,34,37.4950967,127.042643
서울특별시 강남구 역삼동 781-21번지,246.9,147.6,59.78,566.76,171.59,7,0,7,10.75,3,1,0,0,0,0.0,566.76,29,37.4951478,127.0427929
서울특별시 강남구 역삼동 791-11번지,243.5,144.32,59.27,575.86,236.49,7,4,0,13.3,5,0,1,0,0,0.0,575.86,21,37.4944307,127.0379459
서울특별시 강남구 역삼동 791-12번지,193.6,105.05,54.26,429.97,164.33,7,0,4,11.4,4,1,0,0,0,0.0,429.97,29,37.4943289,127.0380507
서울특별시 강남구 역삼동 791-13번지,175.7,103.3,58.79,336.11,146.68,7,0,7,9.7,3,1,0,0,0,0.0,336.11,29,37.494369,127.0382089
서울특별시 강남구 역삼동 791-14번지,234.8,138.69,59.07,425.59,144.68,7,0,8,9.1,3,1,0,0,0,0.0,425.59,30,37.4943975,127.0383667
서울특별시 강남구 역삼동 791-15번지,1230.4,724.26,58.86,4793.72,226.24,7,72,0,27.46,8,2,1,0,0,0.0,4793.72,7,37.4944278,127.0386818
서울특별시 강남구 역삼동 791-16번지,211.3,126.48,59.86,417.13,148.79,7,0,8,10.2,3,1,0,0,0,0.0,417.13,29,37.4942493,127.0384522
서울특별시 강남구 역삼동 791-17번지,172.4,103.26,59.9,379.81,167.38,7,0,8,10.2,3,1,0,0,0,0.0,379.81,29,37.4942316,127.0383242
서울특별시 강남구 역삼동 791-18번지,195.5,117.08,59.89,436.16,170.95,7,0,11,10.2,3,1,0,0,0,0.0,436.16,29,37.494198,127.0381913
서울특별시 강남구 역삼동 791-19번지,312.12,185.58,59.46,864.76,211.26,7,7,0,12.4,4,1,0,0,0,0.0,864.76,28,37.4940456,127.0383796
서울특별시 강남구 역삼동 791-20번지,253.7,152.12,59.96,571.59,225.3,7,12,0,13.35,5,0,0,0,0,0.0,571.59,23,37.49407739999999,127.0385279
서울특별시 강남구 역삼동 742-14번지,101.8,59.74,58.68,276.11,199.28,7,0,3,13.4,5,1,0,0,0,0.0,276.11,9,37.4962599,127.0347199
서울특별시 강남구 역삼동 742-15번지,106.4,63.6,59.77,127.2,119.55,5,0,0,8.53,2,0,0,0,0,0.0,127.2,18,37.4962346,127.0346358
서울특별시 강남구 역삼동 742-16번지,157.7,94.59,59.98,441.42,199.92,7,0,0,20.75,5,1,1,0,0,0.0,441.42,1,37.4962021,127.0345293
서울특별시 강남구 역삼동 742-18번지,157.7,93.52,59.3,545.2,286.69,7,0,2,15.65,5,1,0,0,0,0.0,545.2,21,37.496124,127.0342731
서울특별시 강남구 역삼동 742-19번지,0.0,109.26,0.0,327.78,0.0,2,6,0,0.0,2,1,0,0,0,0.0,327.78,37,37.4959474,127.034409
서울특별시 강남구 역삼동 742-19번지,0.0,109.08,0.0,327.24,0.0,2,6,0,0.0,2,1,0,0,0,0.0,327.24,37,37.4959474,127.034409
서울특별시 강남구 역삼동 742-20번지,272.6,163.38,59.93,504.99,185.25,7,14,0,15.85,5,0,0,0,0,0.0,504.99,4,37.4958439,127.0342844
서울특별시 강남구 역삼동 742-21번지,484.8,270.7,55.84,1972.53,295.37,7,0,17,25.1,7,1,1,0,0,0.0,1972.53,17,37.4960155,127.0341415
서울특별시 강남구 역삼동 742-22번지,435.6,259.98,59.68,1889.98,290.79,5,0,0,17.75,6,2,1,0,0,0.0,1889.98,24,37.4959595,127.033826
서울특별시 강남구 역삼동 742-24번지,0.0,82.44,0.0,247.32,0.0,2,6,0,0.0,2,1,0,0,0,0.0,247.32,39,37.4958471,127.0340019
서울특별시 강남구 역삼동 742-25번지,362.5,216.52,59.73,642.49,177.24,7,0,18,11.6,4,0,0,0,0,0.0,642.49,23,37.4957534,127.0341403
서울특별시 강남구 역삼동 752-36번지,269.6,149.01,55.27,764.35,199.9,7,0,0,22.9,5,1,1,0,0,0.0,764.35,1,37.4948164,127.0339246
서울특별시 강남구 역삼동 752-37번지,103.2,61.9,59.98,163.51,158.44,7,0,0,9.0,3,0,0,0,0,0.0,163.51,20,37.4947276,127.0338503
서울특별시 강남구 역삼동 696-41번지,225.8,134.8,59.7,625.9,206.12,7,0,0,13.0,5,1,1,0,0,0.0,625.9,21,37.5058307,127.0478164
서울특별시 강남구 역삼동 696-42번지,498.0,297.15,59.67,2099.65,293.22,7,0,0,21.4,6,2,1,0,0,0.0,2099.65,21,37.5056643,127.0479211
서울특별시 강남구 역삼동 704-53번지,174.4,85.56,49.06,445.46,190.3,7,0,0,12.95,4,1,0,0,0,0.0,445.46,38,37.5047444,127.0461741
서울특별시 강남구 역삼동 704-54번지,294.1,130.08,44.23,627.31,174.91,7,0,0,16.25,5,1,0,0,0,0.0,627.31,34,37.5047412,127.0460345
서울특별시 강남구 역삼동 704-55번지,286.8,143.2,49.93,945.72,260.92,7,0,0,0.0,6,1,0,0,0,0.0,945.72,34,37.5047012,127.0459198
서울특별시 강남구 역삼동 704-60번지,335.6,201.17,59.94,639.69,190.61,7,14,0,14.07,5,0,0,0,0,0.0,639.69,22,37.5049685,127.0458372
서울특별시 강남구 역삼동 704-62번지,0.0,77.79,0.0,235.35,0.0,2,5,0,0.0,2,1,0,0,0,0.0,235.35,39,37.5048227,127.0458093
서울특별시 강남구 역삼동 704-63번지,167.4,99.85,59.65,355.72,212.5,7,9,0,14.45,5,0,0,0,0,0.0,355.72,23,37.5048795,127.0456795
서울특별시 강남구 역삼동 704-64번지,191.2,114.52,59.9,414.91,217.0,7,10,0,16.45,5,0,0,0,0,0.0,414.91,23,37.5049498,127.0455388
서울특별시 강남구 역삼동 704-68번지,145.4,86.55,59.53,251.8,173.18,7,0,5,12.1,4,0,0,0,0,0.0,251.8,12,37.5050071,127.0453537
서울특별시 강남구 역삼동 705번지,456.3,273.48,59.93,2703.66,456.8,7,0,0,26.77,8,2,1,0,0,0.0,2703.66,22,37.5047612,127.0469874
서울특별시 강남구 역삼동 705-1번지,0.0,733.48,0.0,20392.26,0.0,7,0,0,0.0,17,6,0,0,0,0.0,20392.26,33,37.50457979999999,127.0470626
서울특별시 강남구 역삼동 705-5번지,320.9,187.33,58.38,1995.6,523.25,7,0,0,33.7,10,2,1,0,0,0.0,1995.6,22,37.5047953,127.0471829
서울특별시 강남구 역삼동 667-9번지,298.0,173.88,58.35,674.63,226.39,7,0,7,12.2,5,0,0,0,0,0.0,674.63,25,37.5043151,127.0359608
서울특별시 강남구 역삼동 667-10번지,1031.9,493.44,47.82,1708.33,99.71,7,0,0,15.5,4,1,0,0,0,0.0,1708.33,36,37.50420039999999,127.0360747
서울특별시 강남구 역삼동 667-12번지,516.4,236.63,45.82,1183.15,183.29,7,0,0,13.8,4,1,0,0,0,0.0,1183.15,43,37.5039614,127.0358186
서울특별시 강남구 역삼동 667-13번지,514.9,248.94,48.35,1674.72,247.17,7,0,0,20.75,6,1,0,0,0,0.0,1674.72,35,37.5040578,127.0361417
서울특별시 강남구 역삼동 667-14번지,515.1,250.53,48.64,1594.61,181.33,7,0,0,14.65,4,2,1,0,0,0.0,1594.61,41,37.5039151,127.0362087
서울특별시 강남구 역삼동 667-15번지,516.7,204.0,39.48,1120.61,178.85,7,0,0,16.5,5,1,1,0,0,0.0,1120.61,39,37.5038188,127.0358856
서울특별시 강남구 역삼동 667-16번지,363.1,181.0,49.85,1509.67,242.85,7,0,1,20.8,5,3,1,1,0,0.0,1509.67,35,37.5036593,127.0359029
서울특별시 강남구 역삼동 667-17번지,345.8,201.23,58.19,900.76,217.7,7,0,6,18.95,5,1,1,0,0,0.0,900.76,23,37.5037241,127.03612
서울특별시 강남구 역삼동 667-18번지,0.0,160.82,0.0,1063.58,0.0,7,0,0,0.0,6,1,0,0,0,0.0,1063.58,37,37.5037879,127.0363296
서울특별시 강남구 역삼동 677-22번지,528.4,311.36,58.93,1842.64,271.95,7,0,0,0.0,5,2,0,0,0,0.0,1842.64,40,37.5024756,127.0396221
서울특별시 강남구 역삼동 677-23번지,1398.2,753.65,53.9,18167.22,799.28,6,0,0,89.54,19,7,2,1,0,0.0,18167.22,5,37.5022763,127.039673
서울특별시 강남구 역삼동 677-24번지,0.0,264.0,0.0,1098.38,0.0,7,0,0,0.0,4,1,0,0,0,0.0,1098.38,47,37.5023615,127.0399484
서울특별시 강남구 역삼동 677-25번지,2580.7,1446.52,56.05,36531.46,886.8,6,0,0,84.15,21,7,6,1,0,0.0,36531.46,32,37.5023658,127.0407171
서울특별시 강남구 역삼동 629-10번지,0.0,157.38,0.0,277.5,0.0,2,0,1,0.0,2,1,0,0,1,20.79,277.5,41,37.5030611,127.0337718
서울특별시 강남구 역삼동 641-18번지,409.2,232.32,56.77,2040.62,298.26,7,0,0,19.3,6,3,1,0,0,0.0,2040.62,22,37.5027556,127.0352544
서울특별시 강남구 역삼동 641-20번지,427.8,213.58,49.93,1767.98,249.47,7,0,0,27.3,7,2,1,0,0,0.0,1767.98,17,37.5022359,127.0359723
서울특별시 강남구 역삼동 642번지,1347.6,742.65,55.11,18428.36,818.71,7,0,0,69.5,21,7,3,1,0,0.0,18428.36,13,37.501255,127.0354559
서울특별시 강남구 역삼동 642-1번지,1966.6,1275.173,64.84,31972.202,1092.98,7,0,0,60.32,20,6,3,1,0,0.0,31972.202,24,37.5016367,127.0356339
서울특별시 강남구 역삼동 642-2번지,420.7,247.25,58.77,1999.18,457.49,7,0,0,29.8,10,1,2,0,0,0.0,1999.18,22,37.5013964,127.0357924
서울특별시 강남구 역삼동 642-3번지,332.7,194.54,58.47,1999.65,552.17,7,0,0,33.95,10,1,1,0,0,0.0,1999.65,14,37.5012886,127.0359271
서울특별시 강남구 역삼동 642-4번지,251.0,150.0,59.76,935.12,298.8,7,0,0,17.0,5,1,1,0,0,0.0,935.12,32,37.50123689999999,127.0357543
서울특별시 강남구 역삼동 642-5번지,260.0,154.63,59.47,1120.7,380.22,7,0,0,26.21,8,1,1,0,0,0.0,1120.7,35,37.5018798,127.0358901
서울특별시 강남구 역삼동 642-6번지,1904.1,917.56,48.19,27268.64,957.44,6,0,0,71.2,20,6,4,1,0,0.0,27268.64,32,37.5016945,127.0359771
서울특별시 강남구 역삼동 642-9번지,854.6,459.69,53.79,10671.46,920.06,6,0,0,74.85,20,6,1,1,0,0.0,10671.46,26,37.5012723,127.0361804
서울특별시 강남구 역삼동 642-10번지,504.1,304.66,60.44,4708.55,646.85,6,0,0,43.15,11,4,2,0,0,0.0,4708.55,24,37.5019265,127.0360849
서울특별시 강남구 역삼동 642-16번지,1481.3,718.58,48.51,22196.7,998.54,6,0,0,76.5,21,6,2,1,0,0.0,22196.7,31,37.5009488,127.0355183
서울특별시 강남구 청담동 49번지,730.7,330.04,45.17,4008.79,313.59,7,0,0,24.57,7,3,1,0,0,0.0,4008.79,34,37.5232295,127.0481793
서울특별시 강남구 청담동 49-2번지,1260.3,465.38,36.93,1356.12,97.55,7,0,0,12.4,4,1,0,0,0,0.0,1356.12,48,37.5234832,127.0483787
서울특별시 강남구 청담동 49-3번지,1132.6,559.37,49.39,4096.33,127.83,7,0,0,17.25,4,3,1,0,0,0.0,4096.33,19,37.5237002,127.0486206
서울특별시 강남구 청담동 49-5번지,0.0,616.38,0.0,5832.19,0.0,7,0,0,0.0,8,2,0,0,0,0.0,5832.19,36,37.5239761,127.0488778
서울특별시 강남구 청담동 49-14번지,135.7,67.51,49.75,279.68,206.1,7,0,2,16.8,5,0,1,0,0,0.0,279.68,5,37.5234214,127.0487995
서울특별시 강남구 청담동 49-18번지,0.0,92.23,0.0,190.21,0.0,2,0,0,0.0,2,1,0,0,0,0.0,190.21,45,37.5233022,127.0486908
서울특별시 강남구 청담동 49-20번지,260.4,101.82,39.1,203.64,78.2,2,0,1,0.0,2,0,0,0,0,0.0,203.64,45,37.5232463,127.0485402
서울특별시 강남구 청담동 49-21번지,1054.1,488.88,46.378901,5927.74,248.65193,7,0,0,28.5,7,4,2,0,0,0.0,5927.74,2,37.5231386,127.048442
서울특별시 강남구 청담동 49-24번지,301.0,149.77,49.76,933.43,247.85,7,0,0,20.95,6,1,1,0,0,0.0,933.43,14,37.5235766,127.048926
서울특별시 강남구 청담동 49-27번지,202.2,99.03,48.98,597.27,245.07,7,0,0,21.05,6,1,1,0,0,0.0,597.27,13,37.5237055,127.0490438
서울특별시 강남구 청담동 70-7번지,259.5,131.29,50.59,586.82,180.21,7,9,0,12.3,4,1,0,0,0,0.0,586.82,32,37.5208199,127.0550067
서울특별시 강남구 청담동 70-8번지,243.2,145.22,59.71,648.48,191.54,7,9,0,16.3,5,1,1,0,0,0.0,648.48,15,37.5207559,127.0548057
서울특별시 강남구 청담동 70-9번지,358.5,214.91,59.95,998.23,195.22,7,0,0,17.8,4,1,1,0,0,0.0,998.23,19,37.5207938,127.0545547
서울특별시 강남구 개포동 1282번지,0.0,577.51,0.0,5610.61,0.0,7,52,0,43.95,14,0,0,2,0,0.0,5610.61,5,37.4786358,127.0538806
서울특별시 강남구 개포동 1282번지,0.0,768.44,0.0,10916.27,0.0,7,116,0,59.35,20,0,0,3,0,0.0,10916.27,5,37.4786358,127.0538806
서울특별시 강남구 개포동 1282번지,0.0,321.79,0.0,3247.26,0.0,7,28,0,46.85,15,0,0,1,0,0.0,3247.26,5,37.4786358,127.0538806
서울특별시 강남구 개포동 1282번지,0.0,714.77,0.0,18156.83,0.0,7,173,0,102.85,35,0,2,2,0,0.0,18156.83,5,37.4786358,127.0538806
서울특별시 강남구 개포동 1282번지,0.0,462.67,0.0,6307.84,0.0,7,74,0,64.25,21,0,0,2,0,0.0,6307.84,5,37.4786358,127.0538806
서울특별시 강남구 청담동 13-40번지,229.2,135.49,59.11,756.08,183.37,7,9,0,19.02,5,2,1,0,0,0.0,756.08,9,37.5221633,127.045741
서울특별시 강남구 청담동 13-41번지,207.1,112.84,54.49,338.52,108.97,2,6,0,7.9,2,1,0,0,0,0.0,338.52,35,37.52226,127.0458515
서울특별시 강남구 청담동 13-42번지,0.0,54.2,0.0,162.31,0.0,2,0,0,9.0,2,1,0,0,0,0.0,162.31,42,37.5230511,127.045394
서울특별시 강남구 청담동 13-44번지,0.0,109.93,0.0,329.79,0.0,2,6,0,0.0,2,1,0,0,0,0.0,329.79,39,37.5214861,127.046314
서울특별시 강남구 청담동 13-46번지,0.0,154.05,0.0,465.75,0.0,7,10,0,0.0,3,1,0,0,0,0.0,465.75,43,37.521611,127.0459141
서울특별시 강남구 청담동 13-49번지,0.0,81.5,0.0,244.5,0.0,2,6,0,0.0,2,1,0,0,0,0.0,244.5,39,37.5224506,127.0454829
서울특별시 강남구 청담동 13-50번지,0.0,81.6,0.0,244.8,0.0,2,6,0,0.0,2,1,0,0,0,0.0,244.8,39,37.5224386,127.0455749
서울특별시 강남구 청담동 13-52번지,0.0,101.54,0.0,328.5,0.0,2,6,0,0.0,2,2,0,0,0,0.0,328.5,38,37.5227622,127.0455135
서울특별시 강남구 개포동 1209-10번지,280.1,162.67,58.08,637.54,171.98,7,8,0,0.0,3,1,0,0,0,0.0,637.54,33,37.4778509,127.0512996
서울특별시 강남구 개포동 1231-16번지,264.4,146.38,55.36,742.45,212.89,7,0,1,0.0,5,1,0,0,0,0.0,742.45,37,37.47765,127.0479289
서울특별시 강남구 개포동 1231-17번지,264.4,131.0,49.55,593.5,224.47,7,0,1,16.96,5,0,1,0,0,0.0,593.5,21,37.477758,127.0478169
서울특별시 강남구 개포동 1231-18번지,529.0,205.96,38.93,423.62,74.1,0,0,0,8.3,2,1,0,0,0,0.0,423.62,27,37.47792,127.0476489
서울특별시 강남구 개포동 1231-20번지,264.3,157.92,59.75,734.47,249.7,7,5,0,14.25,5,1,0,0,0,0.0,734.47,22,37.4780821,127.047481
서울특별시 강남구 개포동 1231-21번지,264.5,158.11,59.78,528.81,199.93,7,21,0,13.2,5,0,0,0,0,0.0,528.81,11,37.47819,127.047369
서울특별시 강남구 개포동 1231-22번지,264.1,131.4,49.75,810.84,225.37,7,1,0,15.9,5,1,0,0,0,0.0,810.84,35,37.4782979,127.047257
서울특별시 강남구 개포동 1231-23번지,335.0,153.54,45.83,938.88,213.41,7,0,1,16.65,5,1,0,0,0,0.0,938.88,35,37.4784181,127.0471351
서울특별시 강남구 개포동 1231-24번지,360.3,183.34,50.89,948.86,199.89,7,0,0,23.55,5,1,1,0,0,0.0,948.86,17,37.4785646,127.0470847
서울특별시 강남구 개포동 1232번지,203.1,101.03,49.74,534.49,213.42,7,0,1,15.1,5,1,0,0,0,0.0,534.49,36,37.4779337,127.0472578
서울특별시 강남구 개포동 1232-1번지,0.0,92.16,0.0,395.12,0.0,7,0,1,0.0,4,1,0,0,0,0.0,395.12,37,37.4778341,127.0473697
서울특별시 강남구 개포동 1232-2번지,185.1,92.17,49.79,518.92,231.87,7,0,1,15.6,5,1,0,0,0,0.0,518.92,35,37.4777368,127.0474705
서울특별시 강남구 개포동 1232-3번지,370.0,181.97,49.18,1373.3,292.99,7,0,0,19.25,6,1,0,0,0,0.0,1373.3,34,37.4776396,127.0475713
서울특별시 강남구 역삼동 660-25번지,320.8,175.28,54.64,665.9,149.84,7,0,10,12.95,4,1,0,0,0,0.0,665.9,23,37.5059471,127.037187
서울특별시 강남구 역삼동 660-26번지,291.1,162.93,55.97,771.2,212.55,7,11,0,16.35,5,1,0,0,0,0.0,771.2,24,37.5058079,127.0372534
서울특별시 강남구 역삼동 660-27번지,384.0,224.49,58.46,1116.94,149.6,7,12,0,15.8,4,2,1,0,0,0.0,1116.94,6,37.5056536,127.0373243
서울특별시 강남구 역삼동 660-28번지,320.4,159.64,49.83,656.24,158.76,7,11,0,14.6,5,1,0,0,0,0.0,656.24,23,37.506018,127.0374261
서울특별시 강남구 역삼동 660-29번지,296.1,175.47,59.26,659.0,163.6,7,0,10,11.5,3,1,0,0,0,0.0,659.0,24,37.505876,127.0374922
서울특별시 강남구 역삼동 660-30번지,370.0,220.07,59.48,643.59,173.94,7,0,11,12.1,4,0,0,0,0,0.0,643.59,24,37.5057231,127.037564
서울특별시 강남구 역삼동 660-31번지,316.8,189.57,59.84,780.28,181.82,7,0,12,12.0,4,1,0,0,0,0.0,780.28,24,37.5060742,127.0376184
서울특별시 강남구 역삼동 660-32번지,295.4,176.34,59.7,658.49,163.22,7,0,11,10.3,3,1,0,0,0,0.0,658.49,23,37.505933,127.0376862
서울특별시 강남구 역삼동 660-33번지,360.0,199.49,55.41,703.26,149.53,7,0,6,10.8,3,1,0,0,0,0.0,703.26,23,37.505781,127.0377558
서울특별시 강남구 역삼동 660-38번지,201.2,109.9,54.62,494.62,195.97,7,9,0,13.1,4,1,0,0,0,0.0,494.62,24,37.5054718,127.0360271
서울특별시 강남구 역삼동 671-32번지,419.2,249.7,59.57,916.71,149.06,7,0,1,16.2,4,1,1,0,0,0.0,916.71,10,37.5042441,127.0384032
서울특별시 강남구 역삼동 671-34번지,0.0,125.77,0.0,307.96,0.0,2,0,1,0.0,2,1,0,0,0,0.0,307.96,42,37.504155,127.0382397
서울특별시 강남구 역삼동 672번지,239.2,142.13,59.42,672.81,221.32,7,0,5,13.95,4,1,0,0,0,0.0,672.81,24,37.5045722,127.0385053
서울특별시 강남구 역삼동 622-19번지,474.7,161.01,33.92,325.27,54.9,2,0,1,7.55,2,1,0,0,0,0.0,325.27,32,37.5026838,127.0285652
서울특별시 강남구 역삼동 622-20번지,260.9,130.2,49.9,564.0,99.26,7,0,12,6.65,2,2,0,0,0,0.0,564.0,25,37.5025942,127.0284098
서울특별시 강남구 역삼동 635-15번지,357.1,195.59,54.77,363.85,83.77,2,0,0,0.0,2,1,0,0,1,17.98,363.85,45,37.500001,127.0292231
서울특별시 강남구 역삼동 636번지,851.5,208.05,24.43,2195.92,199.56,7,18,0,27.5,10,1,1,0,0,0.0,2195.92,19,37.5013143,127.0312815
서울특별시 강남구 역삼동 636-1번지,358.3,161.43,45.05,886.76,199.54,7,0,0,13.9,5,1,0,0,0,0.0,886.76,35,37.5010524,127.0312147
서울특별시 강남구 역삼동 636-2번지,180.19,90.16,50.04,249.59,89.48,2,0,1,7.8,2,1,0,0,0,0.0,249.59,37,37.5010973,127.0313686
서울특별시 강남구 역삼동 636-6번지,387.0,231.68,59.87,1526.17,298.6,7,0,11,16.3,6,1,1,0,0,0.0,1526.17,23,37.5014392,127.0314814
서울특별시 강남구 역삼동 636-7번지,473.8,281.89,59.5,1666.09,198.44,7,0,0,26.1,5,2,1,0,0,0.0,1666.09,3,37.501498,127.0316794
서울특별시 강남구 역삼동 636-8번지,226.5,135.64,59.89,533.67,175.73,7,0,12,11.0,3,1,0,0,0,0.0,533.67,29,37.5013457,127.0317943
서울특별시 강남구 역삼동 636-9번지,206.1,120.48,58.46,452.1,161.6,7,0,6,9.5,3,1,0,0,0,0.0,452.1,27,37.501303,127.0316518
서울특별시 강남구 역삼동 636-10번지,210.9,126.36,59.91,469.08,154.0,2,0,11,10.2,3,1,0,0,0,0.0,469.08,30,37.501249,127.0315348
서울특별시 강남구 역삼동 636-11번지,214.8,116.64,54.3,349.92,108.6,2,0,6,7.2,2,1,0,0,0,0.0,349.92,33,37.5010808,127.0316152
서울특별시 강남구 역삼동 636-12번지,254.6,150.98,59.3,798.25,232.72,7,14,0,12.59,4,1,0,0,0,0.0,798.25,23,37.5011622,127.0318892
서울특별시 강남구 역삼동 636-13번지,417.5,163.61,39.19,334.05,63.89,2,0,0,8.0,2,1,0,0,0,0.0,334.05,47,37.500984,127.0319289
서울특별시 강남구 역삼동 788-6번지,302.3,130.4,43.14,498.92,125.44,7,0,14,10.5,3,1,0,0,0,0.0,498.92,34,37.4932712,127.0410451
서울특별시 강남구 역삼동 788-10번지,1851.6,923.42,49.87,10875.0,288.63,7,0,0,0.0,8,4,2,0,0,0.0,10875.0,32,37.493112,127.041268
