대지위치,지하층수,노후화,위도,경도,in_flood_area,flood_point_count,높이(m),지상층수,구조
서울특별시 강남구 일원동 723번지,1,31,37.4833739,127.0791339,1,4123,8.4,3,7
서울특별시 강남구 일원동 723-1번지,0,31,37.4832524,127.0791641,1,4058,7.2,2,2
서울특별시 강남구 일원동 723-2번지,1,31,37.4831321,127.0791923,1,3996,10.3,3,7
서울특별시 강남구 일원동 723-3번지,1,31,37.4830106,127.0792182,1,3929,10.8,3,7
서울특별시 강남구 일원동 723-4번지,0,31,37.4829826,127.0790315,1,3879,0.0,3,2
서울특별시 강남구 일원동 723-5번지,1,29,37.4831033,127.079003,1,3944,9.8,3,7
서울특별시 강남구 일원동 723-6번지,0,31,37.483223,127.0789746,1,4016,9.8,3,7
서울특별시 강남구 일원동 723-7번지,1,29,37.4833452,127.0789485,1,4081,10.55,3,7
서울특별시 강남구 일원동 724번지,1,28,37.4839309,127.0790033,1,4575,10.2,3,7
서울특별시 강남구 일원동 724-1번지,0,31,37.4838274,127.079032,1,4498,10.0,3,7
서울특별시 강남구 일원동 724-2번지,0,31,37.4837066,127.0790593,1,4416,10.5,3,7
서울특별시 강남구 일원동 724-3번지,0,31,37.4835866,127.0790851,1,4293,10.6,3,7
서울특별시 강남구 일원동 632번지,1,39,37.4948862,127.0848041,1,9085,0.0,2,2
서울특별시 강남구 일원동 632-1번지,1,39,37.4949392,127.0849675,1,9061,0.0,2,2
서울특별시 강남구 일원동 632-2번지,1,40,37.4948364,127.0850209,1,9117,0.0,2,2
서울특별시 강남구 일원동 632-3번지,1,39,37.494733,127.0850719,1,9172,0.0,2,2
서울특별시 강남구 일원동 632-4번지,1,38,37.4946296,127.0851228,1,9242,0.0,2,2
서울특별시 강남구 일원동 632-5번지,1,38,37.4945262,127.0851738,1,9297,7.1,2,2
서울특별시 강남구 일원동 632-6번지,0,4,37.4944229,127.0852247,1,9333,14.5,4,7
서울특별시 강남구 일원동 632-7번지,1,37,37.4943187,127.0852735,1,9362,0.0,2,2
서울특별시 강남구 일원동 632-8번지,1,39,37.4942655,127.0851099,1,9359,0.0,2,2
서울특별시 강남구 일원동 652-6번지,1,3,37.4910335,127.0868916,1,10132,14.07,4,7
서울특별시 강남구 일원동 652-7번지,1,34,37.490975,127.0866942,1,10064,0.0,4,7
서울특별시 강남구 일원동 652-8번지,1,41,37.4910614,127.0866489,1,10072,0.0,2,2
서울특별시 강남구 일원동 652-9번지,1,34,37.4911487,127.0866063,1,10088,7.9,2,2
서울특별시 강남구 일원동 652-10번지,1,39,37.4912363,127.0865636,1,10076,0.0,2,2
서울특별시 강남구 자곡동 687번지,0,11,37.4748705,127.1098391,1,10752,37.25,12,7
서울특별시 강남구 자곡동 687번지,0,11,37.4748705,127.1098391,1,10752,4.3,1,7
서울특별시 강남구 율현동 300-56번지,1,33,37.4701805,127.1042106,1,9728,5.9,1,2
서울특별시 강남구 율현동 300-76번지,1,33,37.4703329,127.1030225,1,9285,0.0,2,2
서울특별시 강남구 율현동 300-77번지,1,2,37.47041950000001,127.1031486,1,9292,10.9,2,7
서울특별시 강남구 율현동 300-79번지,1,35,37.4705523,127.1033521,1,9519,5.9,1,2
서울특별시 강남구 율현동 300-80번지,1,29,37.470662,127.1035099,1,9649,7.59,2,2
서울특별시 강남구 율현동 303-2번지,1,17,37.4717085,127.1050954,1,10409,11.45,2,7
서울특별시 강남구 율현동 306-1번지,1,6,37.471505,127.1048627,1,10290,10.78,2,7
서울특별시 강남구 율현동 306-5번지,1,34,37.4713694,127.1046143,1,10189,5.96,1,2
서울특별시 강남구 율현동 306-7번지,1,6,37.4712791,127.1043944,1,10085,11.37,2,7
서울특별시 강남구 율현동 307-2번지,1,33,37.4709987,127.1039909,1,9847,6.0,1,2
서울특별시 강남구 세곡동 594번지,1,9,37.466796,127.09879,1,6505,18.1,4,7
서울특별시 강남구 세곡동 595번지,1,9,37.4667963,127.0984312,1,6349,18.4,4,7
서울특별시 강남구 세곡동 597번지,1,11,37.4667966,127.0980383,1,6251,18.19,4,7
서울특별시 강남구 세곡동 598번지,0,7,37.4667968,127.0977958,1,6160,17.1,4,7
서울특별시 강남구 세곡동 599번지,1,8,37.466797,127.097602,1,6085,20.4,4,7
서울특별시 강남구 세곡동 600번지,2,10,37.466802,127.0974066,1,5986,18.7,4,7
서울특별시 강남구 세곡동 601번지,1,10,37.4668086,127.0969742,1,5815,19.8,4,7
서울특별시 강남구 세곡동 605번지,4,12,37.4663942,127.0971239,1,5778,14.76,2,7
서울특별시 강남구 세곡동 606번지,0,7,37.4663994,127.0978437,1,6081,6.8,1,5
서울특별시 강남구 세곡동 606번지,0,7,37.4663994,127.0978437,1,6081,4.7,1,0
서울특별시 강남구 자곡동 476-18번지,1,4,37.4734734,127.0985346,1,6958,7.95,2,7
서울특별시 강남구 자곡동 476-29번지,1,3,37.4743566,127.0975602,1,5540,8.0,2,7
서울특별시 강남구 도곡동 909-4번지,0,18,37.486253,127.0388542,1,1423,6.4,2,7
서울특별시 강남구 도곡동 909-4번지,0,18,37.486253,127.0388542,1,1423,3.2,1,0
서울특별시 강남구 도곡동 909-5번지,0,21,37.48612480000001,127.0390502,1,1362,13.0,4,5
서울특별시 강남구 압구정동 489번지,1,47,37.5291557,127.0381668,0,0,0.0,13,7
서울특별시 강남구 압구정동 489번지,1,47,37.5291557,127.0381668,0,0,0.0,13,7
서울특별시 강남구 압구정동 489번지,1,47,37.5291557,127.0381668,0,0,0.0,13,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 압구정동 490번지,1,48,37.5303141,127.0388012,0,0,0.0,12,7
서울특별시 강남구 도곡동 423-9번지,1,36,37.4839647,127.0455063,1,6,12.06,4,7
서울특별시 강남구 도곡동 423-10번지,1,35,37.4838793,127.0454002,1,1,12.05,4,7
서울특별시 강남구 도곡동 423-11번지,1,29,37.48379389999999,127.045294,0,0,10.4,3,7
서울특별시 강남구 도곡동 423-12번지,1,29,37.4837084,127.0451879,0,0,10.4,3,7
서울특별시 강남구 도곡동 423-13번지,0,25,37.4836081,127.0450617,0,0,12.85,4,7
서울특별시 강남구 도곡동 423-14번지,1,31,37.4834783,127.0449291,0,0,13.15,4,7
서울특별시 강남구 도곡동 424번지,1,33,37.4824564,127.0437374,0,0,21.05,6,7
서울특별시 강남구 도곡동 424-1번지,2,28,37.482577,127.0438503,0,0,30.4,9,7
서울특별시 강남구 도곡동 424-2번지,1,6,37.4826941,127.0439597,0,0,32.3,7,7
서울특별시 강남구 도곡동 424-3번지,2,7,37.48280949999999,127.0440677,0,0,28.85,6,7
서울특별시 강남구 도곡동 424-4번지,1,33,37.4829242,127.0441748,0,0,21.4,6,7
서울특별시 강남구 도곡동 424-5번지,1,34,37.4830366,127.0442799,0,0,8.4,2,7
서울특별시 강남구 도곡동 424-6번지,3,33,37.4831476,127.0443836,0,0,0.0,7,7
서울특별시 강남구 일원동 685-5번지,1,39,37.4897619,127.0821223,1,9142,0.0,2,2
서울특별시 강남구 일원동 685-6번지,1,42,37.4896391,127.0821767,1,9134,11.8,3,7
서울특별시 강남구 일원동 685-7번지,1,19,37.48959000000001,127.0820111,1,9017,11.8,3,7
서울특별시 강남구 일원동 685-8번지,1,41,37.4897115,127.0819521,1,9060,10.2,3,7
서울특별시 강남구 일원동 731번지,1,31,37.4818897,127.0775108,1,3305,15.65,5,7
서울특별시 강남구 일원동 731번지,1,31,37.4818897,127.0775108,1,3305,15.65,5,7
서울특별시 강남구 일원동 731번지,1,31,37.4818897,127.0775108,1,3305,15.65,5,7
서울특별시 강남구 일원동 731번지,1,31,37.4818897,127.0775108,1,3305,15.65,5,7
서울특별시 강남구 일원동 731번지,1,31,37.4818897,127.0775108,1,3305,15.65,5,7
서울특별시 강남구 일원동 731번지,1,31,37.4818897,127.0775108,1,3305,15.65,5,7
서울특별시 강남구 일원동 732번지,0,14,37.4809883,127.0780786,1,3032,0.0,1,2
서울특별시 강남구 일원동 732-1번지,1,32,37.4810179,127.0768264,1,2877,9.5,2,7
서울특별시 강남구 일원동 732-4번지,0,15,37.4807197,127.0807571,1,3046,4.0,1,7
서울특별시 강남구 일원동 734번지,1,32,37.482024,127.0821324,1,3729,15.3,5,7
서울특별시 강남구 일원동 615-1번지,1,41,37.4912691,127.0793073,1,8720,0.0,13,7
서울특별시 강남구 일원동 617번지,1,4,37.4919412,127.0812766,1,9235,8.7,2,7
서울특별시 강남구 일원동 617번지,1,28,37.4919412,127.0812766,1,9235,21.49,4,7
서울특별시 강남구 일원동 618번지,1,40,37.4931224,127.0807538,1,8973,19.64,5,7
서울특별시 강남구 일원동 619번지,1,36,37.4940137,127.0813904,1,8839,17.2,5,7
서울특별시 강남구 일원동 619-1번지,1,36,37.49407679999999,127.0815885,1,8895,22.2,6,7
서울특별시 강남구 일원동 619-2번지,1,37,37.4941411,127.0817859,1,8949,16.9,5,7
서울특별시 강남구 일원동 619-3번지,1,37,37.4941947,127.0819503,1,8949,0.0,2,2
서울특별시 강남구 일원동 619-4번지,1,21,37.4942805,127.0822134,1,8886,21.5,6,7
서울특별시 강남구 일원동 619-5번지,1,37,37.494329,127.0823827,1,8933,0.0,5,7
서울특별시 강남구 일원동 619-6번지,1,6,37.4942376,127.0820819,1,8925,20.66,5,7
서울특별시 강남구 일원동 637-3번지,1,39,37.4939446,127.0859568,1,9557,0.0,2,2
서울특별시 강남구 자곡동 235-3번지,1,37,37.4815255,127.1016968,1,8996,0.0,1,2
서울특별시 강남구 자곡동 235-7번지,1,36,37.4813577,127.1015481,1,9010,6.0,1,2
서울특별시 강남구 자곡동 611번지,1,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,1,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,2,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,1,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,1,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,1,11,37.4741294,127.0940867,1,3169,9.025,1,7
서울특별시 강남구 자곡동 611번지,2,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,1,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,0,11,37.4741294,127.0940867,1,3169,1.5,1,7
서울특별시 강남구 자곡동 611번지,1,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 자곡동 611번지,2,11,37.4741294,127.0940867,1,3169,43.85,15,7
서울특별시 강남구 도곡동 451-5번지,1,34,37.4822238,127.044932,0,0,14.9,4,7
서울특별시 강남구 도곡동 451-6번지,1,34,37.4821256,127.0447688,0,0,16.2,5,7
서울특별시 강남구 도곡동 451-7번지,0,13,37.4822151,127.0446811,0,0,16.1,5,7
서울특별시 강남구 도곡동 451-8번지,1,35,37.4823049,127.044596,0,0,13.1,4,7
서울특별시 강남구 도곡동 538-3번지,0,9,37.495087,127.0505314,1,1014,8.75,2,7
서울특별시 강남구 도곡동 538-3번지,2,9,37.495087,127.0505314,1,1014,7.3,0,7
서울특별시 강남구 도곡동 538-3번지,0,9,37.495087,127.0505314,1,1014,49.15,17,7
서울특별시 강남구 도곡동 538-3번지,0,9,37.495087,127.0505314,1,1014,49.15,17,7
서울특별시 강남구 도곡동 538-3번지,0,9,37.495087,127.0505314,1,1014,54.81,19,7
서울특별시 강남구 도곡동 538-3번지,0,9,37.495087,127.0505314,1,1014,51.98,18,7
서울특별시 강남구 도곡동 538-3번지,0,9,37.495087,127.0505314,1,1014,57.64,20,7
서울특별시 강남구 도곡동 540번지,1,41,37.4935694,127.0460174,1,1887,0.0,1,7
서울특별시 강남구 일원동 711번지,1,33,37.4926339,127.0902837,1,8978,0.0,15,7
서울특별시 강남구 일원동 711번지,1,33,37.4926339,127.0902837,1,8978,0.0,15,7
서울특별시 강남구 일원동 711번지,0,14,37.4926339,127.0902837,1,8978,3.0,1,7
서울특별시 강남구 일원동 711번지,1,33,37.4926339,127.0902837,1,8978,0.0,15,7
서울특별시 강남구 일원동 711번지,0,14,37.4926339,127.0902837,1,8978,3.0,1,7
서울특별시 강남구 일원동 711번지,1,33,37.4926339,127.0902837,1,8978,0.0,15,7
서울특별시 강남구 일원동 711번지,0,14,37.4926339,127.0902837,1,8978,3.0,1,7
서울특별시 강남구 일원동 711번지,1,33,37.4926339,127.0902837,1,8978,0.0,15,7
서울특별시 강남구 일원동 711번지,1,33,37.4926339,127.0902837,1,8978,0.0,15,7
서울특별시 강남구 일원동 741번지,1,7,37.4893051,127.0798699,1,7516,0.0,1,7
서울특별시 강남구 일원동 741-3번지,1,3,37.4906808,127.0803687,1,9004,19.4,4,7
서울특별시 강남구 일원동 741-19번지,1,42,37.4893051,127.0798699,1,7516,0.0,2,2
서울특별시 강남구 일원동 742번지,1,47,37.4901993,127.0787291,1,8187,0.0,2,2
서울특별시 강남구 일원동 742번지,0,4,37.4901993,127.0787291,1,8187,30.95,10,7
서울특별시 강남구 일원동 626번지,1,39,37.49298599999999,127.083731,1,9761,0.0,5,7
서울특별시 강남구 일원동 626번지,1,39,37.49298599999999,127.083731,1,9761,0.0,5,7
서울특별시 강남구 일원동 643-12번지,1,39,37.492642,127.0869121,1,9993,0.0,2,2
서울특별시 강남구 일원동 643-13번지,2,1,37.4927453,127.0868604,1,9957,19.15,6,7
서울특별시 강남구 일원동 643-14번지,1,37,37.4924648,127.0871963,1,9965,15.2,5,7
서울특별시 강남구 일원동 644번지,1,35,37.4918538,127.0873069,1,10114,12.7,5,7
서울특별시 강남구 일원동 644-1번지,1,34,37.4918891,127.0874845,1,10148,20.65,6,7
서울특별시 강남구 일원동 644-2번지,1,37,37.4917015,127.0875113,1,10166,16.8,5,7
서울특별시 강남구 일원동 644-3번지,1,35,37.4914957,127.0876816,1,10148,0.0,6,7
서울특별시 강남구 일원동 644-3번지,0,8,37.4914957,127.0876816,1,10148,14.3,1,5
서울특별시 강남구 일원동 644-4번지,1,36,37.4913456,127.0877568,1,10132,13.6,4,7
서울특별시 강남구 일원동 644-5번지,1,3,37.491202,127.0876334,1,10198,17.53,5,7
서울특별시 강남구 일원동 644-6번지,1,40,37.4913053,127.0875816,1,10212,0.0,2,2
서울특별시 강남구 율현동 196-83번지,1,3,37.4722146,127.1088407,1,11103,10.85,2,7
서울특별시 강남구 율현동 196-84번지,1,35,37.4722903,127.1089942,1,11095,0.0,1,2
서울특별시 강남구 율현동 196-85번지,1,37,37.4721395,127.1091111,1,11085,6.0,1,2
서울특별시 강남구 율현동 196-86번지,1,4,37.4720631,127.1089608,1,11090,9.58,2,7
서울특별시 강남구 율현동 197-2번지,1,36,37.4723973,127.1092047,1,11047,5.95,1,2
서울특별시 강남구 율현동 197-5번지,1,38,37.4722459,127.1093258,1,11066,0.0,1,2
서울특별시 강남구 율현동 201-2번지,1,20,37.4719512,127.1092596,1,11097,5.8,2,2
서울특별시 강남구 율현동 201-7번지,0,9,37.4713426,127.1097406,1,11356,6.65,2,7
서울특별시 강남구 율현동 201-13번지,1,36,37.4714957,127.1096198,1,11229,5.9,1,2
서울특별시 강남구 율현동 201-19번지,1,36,37.4717552,127.1096988,1,11160,0.0,1,2
서울특별시 강남구 율현동 201-24번지,0,14,37.4716486,127.1095003,1,11169,7.93,2,4
서울특별시 강남구 세곡동 541번지,1,9,37.4681089,127.0947821,1,4811,3.5,0,7
서울특별시 강남구 세곡동 541번지,0,9,37.4681089,127.0947821,1,4811,13.85,4,7
서울특별시 강남구 세곡동 541번지,1,9,37.4681089,127.0947821,1,4811,4.0,0,7
서울특별시 강남구 세곡동 541번지,0,9,37.4681089,127.0947821,1,4811,13.85,4,7
서울특별시 강남구 세곡동 541번지,0,9,37.4681089,127.0947821,1,4811,8.0,2,7
서울특별시 강남구 자곡동 440-80번지,1,36,37.4745037,127.0995262,1,6556,6.0,1,2
서울특별시 강남구 자곡동 440-81번지,1,38,37.4746794,127.0995052,1,6290,5.7,1,2
서울특별시 강남구 자곡동 440-82번지,1,29,37.474854,127.0994862,1,6142,5.7,1,2
서울특별시 강남구 자곡동 440-83번지,1,7,37.475027,127.0994685,1,6043,7.921,2,7
서울특별시 강남구 자곡동 440-86번지,1,33,37.4746582,127.099256,1,6204,5.83,1,2
서울특별시 강남구 자곡동 440-87번지,1,33,37.4744841,127.0992736,1,6458,5.9,2,2
서울특별시 강남구 자곡동 440-89번지,1,4,37.47447020000001,127.0990953,1,6373,11.38,2,7
서울특별시 강남구 자곡동 440-90번지,1,3,37.474644,127.0990753,1,6127,10.45,2,7
서울특별시 강남구 압구정동 434번지,1,43,37.5289279,127.0241089,0,0,0.0,13,7
서울특별시 강남구 압구정동 436번지,1,43,37.5310917,127.0250737,0,0,0.0,12,7
서울특별시 강남구 압구정동 436번지,1,43,37.5310917,127.0250737,0,0,0.0,1,7
서울특별시 강남구 압구정동 436번지,1,43,37.5310917,127.0250737,0,0,0.0,12,7
서울특별시 강남구 압구정동 440번지,1,49,37.5319894,127.0269384,0,0,0.0,2,7
서울특별시 강남구 압구정동 442번지,1,12,37.5317386,127.0270157,0,0,25.08,5,1
서울특별시 강남구 압구정동 443번지,1,49,37.53125929999999,127.026959,0,0,0.0,12,7
서울특별시 강남구 압구정동 443번지,1,49,37.53125929999999,127.026959,0,0,0.0,12,7
서울특별시 강남구 압구정동 443번지,1,49,37.53125929999999,127.026959,0,0,0.0,12,7
서울특별시 강남구 압구정동 443번지,1,49,37.53125929999999,127.026959,0,0,0.0,12,7
서울특별시 강남구 압구정동 444번지,1,27,37.5308859,127.0271176,0,0,34.7,11,7
서울특별시 강남구 압구정동 446번지,1,29,37.5304665,127.0272579,0,0,33.42,11,7
서울특별시 강남구 압구정동 447번지,1,38,37.5306247,127.0261369,0,0,0.0,13,7
서울특별시 강남구 압구정동 447번지,1,38,37.5306247,127.0261369,0,0,0.0,15,7
서울특별시 강남구 도곡동 414-9번지,0,24,37.4845368,127.0439875,1,183,14.3,5,7
서울특별시 강남구 도곡동 414-10번지,1,35,37.4846431,127.0439819,1,199,14.2,5,7
서울특별시 강남구 도곡동 414-11번지,1,37,37.4846654,127.0441426,1,185,0.0,6,7
서울특별시 강남구 도곡동 414-13번지,1,37,37.4846032,127.0443649,1,155,14.0,4,7
서울특별시 강남구 도곡동 414-15번지,1,27,37.4846824,127.0445674,1,149,23.55,7,7
서울특별시 강남구 도곡동 414-16번지,1,35,37.4847083,127.0447142,1,137,17.15,5,7
서울특별시 강남구 도곡동 415번지,1,12,37.4848942,127.0436012,1,292,20.7,5,7
서울특별시 강남구 도곡동 415-1번지,1,37,37.4849412,127.0437678,1,280,0.0,3,2
서울특별시 강남구 도곡동 465번지,1,40,37.4854423,127.0494737,0,0,0.0,9,7
