ground_nof,bstory_cnt,totar,bottom_area,time_unit_rainqty,time_unit_ws,time_unit_wd,spt_frstt_dist,target,구조_기타,구조_벽돌구조,구조_블록구조,구조_일반목구조,구조_일반철골구조,구조_철골철근콘크리트구조,구조_철근콘크리트구조,target_log,target_boxcox
1,0,116.87,116.87,0.0,4.0,270.0,3.0,0.056,False,False,False,False,False,False,True,0.05448818528406973,0.5544881852840697
25,0,10652.52,10202.34,0.0,4.0,270.0,2.3,0.0408,False,False,False,False,False,False,True,0.03998964821615847,0.5399896482161585
2,1,249.0,94.0,0.0,3.0,270.0,3.8,0.067,False,True,False,False,False,False,False,0.06485097231961633,0.5648509723196163
2,0,17172.95,52.24,0.0,3.0,270.0,4.4,0.028,False,False,False,False,True,False,False,0.027615167032973367,0.5276151670329734
8,2,5847.58,707.13,0.0,3.0,320.0,2.0,0.0587,False,False,False,False,False,False,True,0.05704174036719702,0.557041740367197
2,0,1650.18,35.25,0.0,2.0,250.0,0.7,0.0431,False,False,False,False,False,False,True,0.04219704869978836,0.5421970486997884
6,1,769.12,123.31,0.0,2.0,250.0,2.0,0.0369,False,False,False,False,False,False,True,0.03623549258209543,0.5362354925820955
7,1,598.44,111.96,0.0,2.0,270.0,3.0,0.0524,False,False,False,False,False,False,True,0.05107327018400062,0.5510732701840007
2,1,216.18,76.36,0.0,2.0,270.0,2.3,0.0399,False,False,False,False,False,False,True,0.03912455468405003,0.5391245546840501
15,1,10624.55,686.74,0.0,1.0,290.0,1.6,0.0882,False,False,False,False,False,False,True,0.08452495506968791,0.5845249550696879
14,1,16150.42,1266.72,0.0,2.0,360.0,2.2,0.0883,False,False,False,False,False,False,True,0.08461684571987892,0.5846168457198789
3,1,2312.23,564.24,0.0,2.0,360.0,0.9,0.0548,False,False,False,False,False,False,True,0.05335117549699458,0.5533511754969945
9,1,667.13,85.26,0.0,2.0,20.0,1.6,0.0232,False,False,False,False,False,False,True,0.022934971282495883,0.5229349712824959
2,1,148.77,49.59,0.0,3.0,320.0,4.4,0.0605,False,False,False,False,False,False,True,0.058740495022600085,0.5587404950226
14,0,6753.9,59.59,0.0,3.0,320.0,1.5,0.1038,False,False,False,False,False,False,True,0.09875877202326386,0.5987587720232639
15,1,6122.88,407.04,0.0,1.0,360.0,0.7,0.0718,False,False,False,False,False,False,True,0.06933947807861282,0.5693394780786128
5,0,525.76,143.27,0.0,1.0,20.0,0.8,0.1506,False,False,False,False,False,False,True,0.140283545447056,0.640283545447056
7,2,4542.92,443.5,0.0,1.0,20.0,0.5,0.1044,False,False,False,False,False,False,True,0.09930220107386231,0.5993022010738623
4,1,580.84,146.57,0.0,2.0,50.0,3.1,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
12,3,21200.96,2137.02,0.0,2.0,50.0,2.9,0.0474,False,False,False,False,False,False,True,0.04631090286325026,0.5463109028632502
4,1,636.27,92.67,0.0,1.0,50.0,0.9,0.1039,False,False,False,False,False,False,True,0.09884936404216896,0.5988493640421689
14,2,3413.47,230.39,0.0,1.0,50.0,1.5,0.1076,False,False,False,False,False,False,True,0.10219551231466972,0.6021955123146697
14,1,9915.44,866.32,0.0,2.0,360.0,4.8,0.0752,False,False,False,False,False,False,True,0.07250669078674805,0.5725066907867481
4,1,361.37,77.02,0.0,0.0,0.0,2.8,0.0749,False,False,False,False,False,False,True,0.07222763399688076,0.5722276339968808
2,1,411.24,165.29,0.0,3.0,270.0,3.9,0.0636,False,False,False,False,False,False,True,0.0616593803867277,0.5616593803867277
6,3,12055.72,1233.68,0.0,3.0,270.0,2.1,0.0883,False,False,False,False,False,True,False,0.08461684571987892,0.5846168457198789
6,1,5562.1,835.32,0.0,3.0,270.0,3.4,0.0589,False,False,False,False,False,False,True,0.057230633454271714,0.5572306334542717
7,1,992.48,135.6,0.0,3.0,290.0,2.1,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
7,1,3923.21,498.5,0.0,3.0,250.0,0.3,0.0,False,False,False,False,False,False,True,0.0,0.5
6,1,690.05,159.73,0.0,4.0,290.0,4.1,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
49,0,24642766.0,0.0,0.0,2.0,340.0,3.0,0.0881,False,False,False,False,False,False,True,0.08443305597482931,0.5844330559748293
15,5,11681.34,752.82,0.0,1.0,290.0,4.5,0.0872,False,False,False,False,False,False,True,0.08360558385479691,0.5836055838547969
1,1,254.24,254.24,0.0,1.0,270.0,2.1,0.0609,False,False,False,False,False,False,True,0.05911760448308881,0.5591176044830888
3,1,223.36,71.7,0.0,1.0,270.0,1.4,0.0706,False,False,False,False,False,False,True,0.06821923897714385,0.5682192389771439
2,1,102.36,34.12,0.0,2.0,50.0,2.9,0.0594,False,True,False,False,False,False,False,0.05770271012828925,0.5577027101282892
17,6,40755.44,1765.19,0.0,3.0,50.0,1.1,0.1024,False,False,False,False,False,False,True,0.09748962127725708,0.5974896212772571
13,2,6330.57,506.4,0.0,3.0,180.0,3.8,0.0646,False,False,False,False,False,False,True,0.06259914175651997,0.5625991417565199
2,1,144.44,82.88,0.0,2.0,230.0,4.2,0.0408,False,True,False,False,False,False,False,0.03998964821615847,0.5399896482161585
5,1,1214.77,84.19,0.0,2.0,230.0,1.1,0.0884,False,False,False,False,False,False,True,0.08470872792695418,0.5847087279269542
5,0,929.61,28.8,0.0,3.0,180.0,1.5,0.0508,False,False,False,False,False,False,True,0.04955177882924775,0.5495517788292478
4,1,3759.9,869.91,0.0,3.0,180.0,2.5,0.0582,False,False,False,False,False,False,True,0.0565693514878943,0.5565693514878943
22,4,26513.03,1384.86,0.0,3.0,180.0,3.4,0.0463,False,False,False,False,False,False,True,0.04526013140486457,0.5452601314048646
4,1,1079.44,227.47,0.0,3.0,180.0,3.1,0.0614,False,False,False,False,False,False,True,0.05958879141165754,0.5595887914116575
0,1,1462.33,1462.33,0.0,1.0,180.0,1.6,0.0879,False,False,False,False,False,False,True,0.08424923244489992,0.5842492324448999
2,1,203.74,55.44,0.9,2.0,200.0,4.0,0.1071,False,True,False,False,False,False,False,0.10174398388328407,0.6017439838832841
3,1,298.47,77.02,0.0,3.0,250.0,2.3,0.1686,False,False,False,False,False,False,True,0.1558064511381996,0.6558064511381996
3,1,298.0,76.22,0.0,4.0,250.0,2.2,0.028,False,False,False,False,False,False,True,0.027615167032973367,0.5276151670329734
1,1,2700.0,3000.0,0.0,4.0,270.0,2.0,0.2,True,False,False,False,False,False,False,0.18232155679395465,0.6823215567939547
8,2,8536.02,1123.89,0.0,5.0,270.0,3.5,0.0832,False,False,False,False,False,False,True,0.07991962317587349,0.5799196231758735
7,1,1144.5,183.85,0.0,5.0,290.0,3.6,0.0601,False,False,False,False,False,False,True,0.05836324329691494,0.5583632432969149
12,3,19988.53,62.44,0.0,5.0,290.0,1.2,0.0664,False,False,False,False,False,False,True,0.06428848988236185,0.5642884898823619
15,1,6389.1,434.34,0.0,5.0,320.0,1.4,0.0399,False,False,False,False,False,False,True,0.03912455468405003,0.5391245546840501
18,0,7163.7,398.0,0.0,4.0,270.0,2.1,0.0609,False,False,False,False,False,False,True,0.05911760448308881,0.5591176044830888
7,0,1118.2,208.27,0.0,3.0,270.0,2.7,0.2121,False,False,False,False,False,False,True,0.1923543924943293,0.6923543924943293
4,1,277.02,61.96,0.0,3.0,270.0,3.5,0.0,False,False,False,False,False,False,True,0.0,0.5
5,1,1151.52,197.29,0.0,1.0,250.0,4.0,0.0584,False,False,False,False,False,False,True,0.056758333818608876,0.5567583338186088
4,1,424.37,90.48,0.0,2.0,290.0,4.9,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
4,2,809.18,143.1,0.0,2.0,290.0,0.5,0.0664,False,False,False,False,False,False,True,0.06428848988236185,0.5642884898823619
3,1,292.74,83.37,0.0,2.0,270.0,2.1,0.0451,False,False,False,False,False,False,True,0.04411257461832095,0.544112574618321
3,1,172.86,55.73,0.0,2.0,340.0,3.9,0.1053,False,True,False,False,False,False,False,0.10011679133477266,0.6001167913347727
2,1,454.17,148.17,0.0,2.0,50.0,2.3,0.1267,False,False,False,False,False,False,True,0.11929300618798318,0.6192930061879832
3,1,211.46,72.01,0.0,3.0,50.0,3.2,0.101,False,True,False,False,False,False,False,0.09621885774054292,0.596218857740543
5,0,577.32,145.45,0.0,2.0,50.0,4.2,0.0643,False,False,False,False,False,False,True,0.062317306064861556,0.5623173060648615
3,1,569.92,142.48,0.0,2.0,50.0,3.2,0.127,False,False,False,False,False,False,True,0.11955923505763925,0.6195592350576392
3,1,816.33,227.7,0.0,2.0,200.0,3.2,0.0834,False,False,False,False,False,False,True,0.08010424424166145,0.5801042442416614
14,2,18613.75,3098.91,0.0,2.0,270.0,1.0,0.1295,False,False,False,False,False,False,True,0.12177505692592092,0.6217750569259209
4,1,649.55,156.65,0.0,1.0,340.0,2.3,0.0563,False,False,False,False,False,False,True,0.05477223584697947,0.5547722358469794
5,0,616.64,155.72,0.0,2.0,50.0,3.4,0.1247,False,False,False,False,False,False,True,0.11751633342783899,0.617516333427839
4,1,1216.11,582.4,0.0,3.0,50.0,2.0,0.0658,False,False,False,False,False,False,True,0.06372569088054482,0.5637256908805448
4,1,407.2,84.56,0.0,4.0,50.0,3.2,0.02,False,False,False,False,False,False,True,0.019802627296179712,0.5198026272961798
15,1,6392.03,103.65,0.0,3.0,50.0,1.6,0.0331,False,False,False,False,False,False,True,0.03256399087326267,0.5325639908732627
3,1,413.62,150.0,0.0,3.0,50.0,5.0,0.1303,False,False,False,False,False,False,True,0.12248308421454839,0.6224830842145483
3,1,371.48,137.6,0.0,3.0,50.0,0.8,0.0869,False,False,False,False,False,False,True,0.0833296075870042,0.5833296075870043
2,0,694.22,340.0,0.0,3.0,50.0,3.5,0.1232,False,False,False,False,False,False,True,0.11618175428940963,0.6161817542894097
2,1,225.8,109.1,0.0,1.0,70.0,1.5,0.1346,False,True,False,False,False,False,False,0.12628016591032976,0.6262801659103298
22,0,144863.66,666.75,0.0,2.0,70.0,2.8,0.0707,False,False,False,False,False,False,True,0.0683126401820873,0.5683126401820873
19,0,1318.54,59.94,0.0,4.0,50.0,4.5,0.0701,False,False,False,False,False,False,True,0.06775210205081847,0.5677521020508185
15,0,11460.22,952.49,0.0,4.0,50.0,5.1,0.0819,False,False,False,False,False,False,True,0.07871875471139067,0.5787187547113907
5,2,1356.57,207.93,0.0,3.0,50.0,3.2,0.0811,False,False,False,False,False,False,True,0.07797904131658866,0.5779790413165886
3,0,198.36,66.12,0.0,4.0,50.0,4.0,0.0494,False,False,False,False,False,False,True,0.04821857227047433,0.5482185722704743
35,6,139958.26,2522.76,0.0,4.0,50.0,3.5,0.0852,False,False,False,False,False,False,True,0.08176430180263963,0.5817643018026396
2,1,157.89,72.45,0.0,3.0,50.0,1.3,0.056,False,False,False,False,False,False,True,0.05448818528406973,0.5544881852840697
6,0,657.33,180.54,0.0,2.0,70.0,2.8,0.0923,False,False,False,False,False,False,True,0.08828556486736039,0.5882855648673604
6,1,1204.11,183.7,0.0,2.0,70.0,2.8,0.0232,False,False,False,False,False,False,True,0.022934971282495883,0.5229349712824959
1,0,60.0,60.0,0.0,2.0,70.0,3.5,0.0494,False,True,False,False,False,False,False,0.04821857227047433,0.5482185722704743
1,0,17.77,17.77,0.0,2.0,70.0,3.3,0.1016,False,False,False,True,False,False,False,0.09676366843230803,0.596763668432308
1,1,18.0,18.0,0.0,2.0,50.0,2.1,0.1219,False,False,False,False,False,False,True,0.11502367656878194,0.615023676568782
20,1,7674.56,439.99,0.0,2.0,50.0,1.6,0.0768,False,False,False,False,False,False,True,0.0739936799083263,0.5739936799083263
2,1,478.35,166.02,0.0,2.0,50.0,3.0,0.1279,False,False,False,False,False,False,True,0.12035749666373409,0.6203574966637341
4,1,452.91,18.4,0.0,2.0,50.0,4.3,0.0782,False,False,False,False,False,False,True,0.0752929840354313,0.5752929840354313
7,4,17833.51,1848.41,0.0,2.0,20.0,2.4,0.1073,False,False,False,False,False,False,True,0.10192461972192554,0.6019246197219256
1,1,80.0,69.75,0.0,4.0,320.0,2.1,0.0765,False,True,False,False,False,False,False,0.07371503782228067,0.5737150378222806
7,1,2317.8,280.03,0.0,4.0,290.0,2.0,0.0721,False,False,False,False,False,False,True,0.069619341880057,0.569619341880057
2,1,167.6,80.66,0.0,4.0,290.0,1.7,0.0796,True,False,False,False,False,False,False,0.07659060216171255,0.5765906021617125
5,0,524.22,201.59,0.0,5.0,290.0,1.4,0.01,False,False,False,False,False,False,True,0.009950330853168083,0.5099503308531681
28,0,18408.58,775.51,0.0,5.0,290.0,2.5,0.0474,False,False,False,False,False,False,True,0.04631090286325026,0.5463109028632502
5,0,425.58,127.05,0.0,5.0,290.0,7.6,0.1094,False,False,False,False,False,False,True,0.10381932863899712,0.6038193286389971
2,1,163.92,58.64,0.0,5.0,290.0,4.1,0.0758,False,False,False,False,False,False,True,0.07306457085700514,0.5730645708570051
2,0,136.8,60.5,0.0,4.0,290.0,1.2,0.0887,False,True,False,False,False,False,False,0.08498432390499729,0.5849843239049973
3,1,400.39,109.09,0.0,4.0,290.0,2.4,0.0889,False,False,False,False,False,False,True,0.08516801236987823,0.5851680123698783
12,1,3496.0,337.56,0.0,6.0,290.0,4.7,0.1027,False,False,False,False,False,False,True,0.09776171778249576,0.5977617177824958
12,1,3595.37,427.54,0.0,5.0,290.0,5.0,0.1042,False,False,False,False,False,False,True,0.09912109086780718,0.5991210908678072
15,4,39649.88,3078.0,0.0,5.0,290.0,2.8,0.1081,False,False,False,False,False,False,True,0.10264683696014272,0.6026468369601428
11,1,3679.08,318.44,0.0,5.0,290.0,2.5,0.0864,False,False,False,False,False,False,True,0.08286947782229463,0.5828694778222946
1,2,1235.36,150.32,0.0,4.0,270.0,4.2,0.0531,False,False,False,False,False,False,True,0.05173819540441444,0.5517381954044145
4,1,774.0,154.8,0.0,6.0,290.0,1.9,0.0424,False,False,False,False,False,False,True,0.04152574682849831,0.5415257468284983
3,1,474.2,149.12,0.0,4.0,290.0,2.0,0.0821,False,False,False,False,False,False,True,0.07890359759546595,0.578903597595466
19,1,23606.04,1439.64,0.0,5.0,290.0,4.5,0.0704,False,False,False,False,False,False,True,0.06803241039182696,0.568032410391827
19,7,26839.1,1691.4,0.0,3.0,320.0,1.8,0.0786,False,False,False,False,False,False,True,0.0756639039209896,0.5756639039209897
4,1,869.4,174.21,0.0,3.0,320.0,0.9,0.0848,False,False,False,False,False,False,True,0.08139563820399408,0.5813956382039941
1,1,95.18,57.39,0.0,2.0,250.0,3.8,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
15,4,10316.78,792.51,0.0,4.0,320.0,1.5,0.1153,False,False,False,False,False,False,True,0.10912342701835417,0.6091234270183542
14,1,19726.0,1409.0,0.0,4.0,320.0,4.2,0.0862,False,False,False,False,False,False,True,0.08268536661860784,0.5826853666186078
14,8,106200.4,22.76,0.0,3.0,290.0,4.4,0.1023,False,False,False,False,False,False,True,0.09739890598713272,0.5973989059871327
9,4,17372.54,1505.79,0.0,3.0,290.0,1.9,0.1092,False,False,False,False,False,False,True,0.10363903475948592,0.6036390347594859
4,1,634.38,45.72,0.0,2.0,340.0,2.9,0.1265,False,False,False,False,False,False,True,0.11911548089016206,0.6191154808901621
3,1,299.26,74.32,0.0,3.0,50.0,1.2,0.0408,False,False,False,False,False,False,True,0.03998964821615847,0.5399896482161585
3,1,344.94,88.48,0.0,2.0,20.0,1.4,0.0834,False,False,False,False,False,False,True,0.08010424424166145,0.5801042442416614
1,0,42.97,42.97,0.0,2.0,20.0,0.5,0.0883,False,False,False,True,False,False,False,0.08461684571987892,0.5846168457198789
3,1,659.21,189.46,0.0,1.0,180.0,4.3,0.0809,False,False,False,False,False,False,True,0.07779402744002019,0.5777940274400202
3,1,328.84,173.31,0.0,1.0,180.0,3.1,0.0857,False,False,False,False,False,False,True,0.0822249402556694,0.5822249402556694
2,1,1709.88,769.0,0.0,1.0,180.0,2.2,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
6,0,659.76,219.98,0.0,1.0,180.0,2.5,0.1393,False,False,False,False,False,False,True,0.13041403872193302,0.630414038721933
4,0,729.92,182.48,0.0,1.0,180.0,2.6,0.084,False,False,False,False,False,False,True,0.08065790301745447,0.5806579030174545
4,1,298.79,61.16,0.0,2.0,200.0,3.0,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
5,1,1628.92,257.57,0.0,3.0,180.0,4.2,0.0524,False,False,False,False,False,False,True,0.05107327018400062,0.5510732701840007
3,1,147.83,50.21,0.0,3.0,290.0,2.0,0.1033,False,False,False,False,False,False,True,0.09830568878412335,0.5983056887841234
12,3,6889.78,12613.2,0.0,3.0,290.0,0.4,0.0743,False,False,False,False,False,False,True,0.07166928669035966,0.5716692866903597
2,1,143.55,47.85,0.0,3.0,230.0,2.9,0.0884,False,True,False,False,False,False,False,0.08470872792695418,0.5847087279269542
15,3,45788.42,71.59,0.0,1.0,180.0,0.3,0.0806,False,False,False,False,False,False,True,0.07751644242782835,0.5775164424278283
4,1,471.29,92.05,0.0,1.0,270.0,2.1,0.0232,False,False,False,False,False,False,True,0.022934971282495883,0.5229349712824959
4,0,7236.31,2158.61,0.0,1.0,270.0,2.3,0.0408,False,False,False,False,False,False,True,0.03998964821615847,0.5399896482161585
28,4,93696.0,5366.0,0.0,2.0,290.0,0.8,0.1073,False,False,False,False,False,False,True,0.10192461972192554,0.6019246197219256
15,1,14296.54,914.94,0.0,2.0,200.0,3.5,0.0457,False,False,False,False,False,False,True,0.04468651762240602,0.544686517622406
3,0,124.2,0.0,0.0,2.0,200.0,3.2,0.1101,False,True,False,False,False,False,False,0.10445010135646442,0.6044501013564644
2,1,129.2,40.8,0.0,2.0,140.0,1.8,0.0785,False,True,False,False,False,False,False,0.07557118684707402,0.575571186847074
1,0,45.0,45.0,0.0,3.0,140.0,4.8,0.0862,False,False,False,True,False,False,False,0.08268536661860784,0.5826853666186078
4,1,276.55,74.74,0.0,2.0,20.0,4.9,0.0,False,False,False,False,False,False,True,0.0,0.5
8,3,14675.38,1465.88,0.0,3.0,50.0,2.5,0.109,False,False,False,False,False,False,True,0.10345870836822998,0.60345870836823
2,0,48.0,24.0,0.0,4.0,50.0,2.0,0.1274,True,False,False,False,False,False,False,0.1199140966653376,0.6199140966653376
6,2,585.65,67.16,0.0,3.0,50.0,1.7,0.099,False,False,False,False,False,False,True,0.09440067542148432,0.5944006754214843
4,1,391.0,114.0,0.4,3.0,50.0,1.2,0.0424,False,False,False,False,False,False,True,0.04152574682849831,0.5415257468284983
12,0,6656.16,554.68,0.0,3.0,50.0,3.4,0.0887,False,False,False,False,False,False,True,0.08498432390499729,0.5849843239049973
2,0,38.0,12.56,0.0,3.0,50.0,1.4,0.12,False,False,False,False,False,False,True,0.11332868530700317,0.6133286853070031
14,1,19896.77,1332.57,0.0,3.0,50.0,2.5,0.0828,False,False,False,False,False,False,True,0.07955027875800906,0.579550278758009
2,1,205.0,100.0,0.0,3.0,50.0,2.5,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
2,1,197.28,64.8,0.0,2.0,50.0,1.2,0.1163,False,False,True,False,False,False,False,0.11001964503854945,0.6100196450385494
4,1,605.76,192.3,0.0,2.0,70.0,3.0,0.121,False,False,False,False,False,False,True,0.11422114409002286,0.6142211440900228
9,1,2231.98,168.51,0.0,1.0,50.0,2.1,0.0837,False,False,False,False,False,False,True,0.08038111194681245,0.5803811119468124
4,1,1089.6,10.0,0.0,2.0,360.0,2.0,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
16,7,33774.62,1468.88,0.0,2.0,270.0,5.4,0.0872,False,False,False,False,False,False,True,0.08360558385479691,0.5836055838547969
3,1,131.92,34.42,0.0,2.0,290.0,4.8,0.038,False,True,False,False,False,False,False,0.037295784743696894,0.5372957847436969
5,1,906.19,683.94,0.0,2.0,290.0,3.6,0.1002,False,False,False,False,False,False,True,0.09549198145922065,0.5954919814592207
4,1,423.3,84.66,0.0,2.0,290.0,2.7,0.0962,False,False,False,False,False,False,True,0.09184965362987897,0.591849653629879
3,2,913.88,204.47,0.0,5.0,270.0,0.8,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
4,1,466.29,112.02,0.0,6.0,290.0,1.1,0.0878,False,False,False,False,False,False,True,0.08415730800672333,0.5841573080067233
